VendorNumber,VendorName,Brand,Description,PurchasePrice,ActualPrice,Volume,TotalPurchaseQuantity,TotalPurchaseDollars,TotalSalesQuantity,TotalSalesDollars,TotalSalesPrice,TotalExciseTax,FreightCost,GrossProfit,ProfitMargin,StockTurnover,SalesToPurchaseRatio
9552,M S WALKER INC,26592,Broadside Margarita 13 Cab S,13.07,19.99,750.0,1344,17566.080000000013,356.0,7116.439999999969,4197.899999999978,39.53999999999993,111103.64000000003,-10449.640000000043,-146.8380257544515,0.2648809523809524,0.4051239661893811
6359,OLE SMOKY DISTILLERY LLC,1762,Ole Smoky Blue Flame,14.07,18.99,750.0,1248,17559.360000000008,674.0,11559.259999999913,7949.3799999999255,531.1800000000027,3844.0000000000005,-6000.100000000095,-51.90730202452527,0.5400641025641025,0.6582962021394805
4425,MARTIGNETTI COMPANIES,33953,L Bernard Cotes du Rhone,7.99,11.99,750.0,2196,17546.039999999954,1264.0,15767.359999999822,10495.579999999854,139.96000000000024,289858.48000000004,-1778.6800000001313,-11.280772431149865,0.575591985428051,0.8986278385322195
4425,MARTIGNETTI COMPANIES,35380,Liberty School Chard Cntrl C,8.6,15.99,750.0,2040,17544.000000000047,1616.0,20991.84000000004,12600.299999999825,179.32000000000207,289858.48000000004,3447.839999999993,16.424667870944074,0.792156862745098,1.1965253077975366
6785,PALM BAY INTERNATIONAL INC,27095,Bertani Villa Arvedi Amarone,20.4,29.99,750.0,860,17543.999999999993,316.0,9476.839999999987,2399.199999999998,35.37999999999998,27210.819999999992,-8067.160000000005,-85.12499947239814,0.3674418604651163,0.5401755585955308
9165,ULTRA BEVERAGE COMPANY LLP,2049,Loch Lomond Single Grain Sco,20.28,27.99,750.0,864,17521.920000000027,18.0,503.82000000000005,391.86000000000007,14.179999999999996,136109.40000000005,-17018.100000000028,-3377.813504823156,0.020833333333333332,0.02875369822485203
9552,M S WALKER INC,25690,Cepa 21 Ribera Duero 06 Tnto,11.68,17.99,750.0,1500,17520.0,750.0,13492.499999999936,5396.99999999996,83.69999999999992,111103.64000000003,-4027.5000000000637,-29.849916620345248,0.5,0.770119863013695
480,BACARDI USA INC,4025,Bacardi Oakheart Spiced Rum,1.37,1.79,50.0,12788,17519.560000000023,10874.0,19464.460000001665,9171.960000000325,559.3000000000237,178572.53999999995,1944.9000000016422,9.99205731883379,0.8503284329058493,1.1110130619719696
9165,ULTRA BEVERAGE COMPANY LLP,25738,Mas De Daumas Gassac Red 13,24.99,37.99,750.0,700,17493.000000000007,124.0,4710.759999999994,2279.3999999999987,13.779999999999996,136109.40000000005,-12782.240000000013,-271.34135468586874,0.17714285714285713,0.2692940033156115
5992,MCCORMICK DISTILLING CO,978,Ron Rio Silver Rum,5.3,6.99,1000.0,3300,17490.000000000033,1722.0,12036.779999999906,3425.0999999999594,1808.0999999999967,3135.7000000000003,-5453.220000000127,-45.30464127449508,0.5218181818181818,0.6882092624356708
1590,DIAGEO CHATEAU ESTATE WINES,18822,Sterling Carneros Pnt Nr,13.33,19.99,750.0,1312,17488.95999999996,884.0,18169.15999999995,11032.639999999905,98.1399999999999,14519.499999999996,680.1999999999898,3.7437063683736165,0.6737804878048781,1.0388931074231968
653,STATE WINE & SPIRITS,23801,Boya Pnt Nr,10.66,19.99,750.0,1640,17482.399999999994,984.0,15734.15999999989,8570.639999999912,109.27999999999979,16029.96,-1748.2400000001035,-11.111111111111846,0.6,0.899999999999994
3252,E & J GALLO WINERY,43193,Dancing Bull Zabaco Cab Svgn,5.19,7.99,750.0,3368,17479.920000000035,1676.0,14413.239999999812,7800.859999999854,186.2200000000022,123933.81999999999,-3066.680000000222,-21.276826029402564,0.497624703087886,0.824559837802449
8673,STE MICHELLE WINE ESTATES,18565,Red Diamond Pnt Nr,5.95,11.99,750.0,2936,17469.199999999986,1654.0,15925.459999999817,8109.3599999998605,184.08000000000217,31839.40000000002,-1543.740000000169,-9.693534755041215,0.5633514986376021,0.9116307558445624
4425,MARTIGNETTI COMPANIES,25105,EnRoute Chard Brumaire RRV,30.32,46.99,750.0,576,17464.320000000003,286.0,13439.139999999967,6860.539999999978,31.819999999999954,289858.48000000004,-4025.1800000000367,-29.951172470857856,0.4965277777777778,0.7695197980797399
4425,MARTIGNETTI COMPANIES,36483,Tommasi Amarone,39.99,59.99,750.0,436,17435.63999999999,200.0,12757.999999999975,8498.659999999978,22.179999999999957,289858.48000000004,-4677.640000000014,-36.66436745571424,0.45871559633027525,0.731719627154494
172662,SWEETWATER FARM,4215,Kingfish Silver Rum,19.4,25.99,750.0,896,17382.39999999998,258.0,6705.41999999997,5405.919999999973,203.4999999999997,356.6800000000001,-10676.98000000001,-159.2291012345246,0.28794642857142855,0.38575915868924765
9552,M S WALKER INC,10606,Parducci Cab Svgn,7.58,10.99,750.0,2292,17373.35999999992,1310.0,15042.89999999981,10287.039999999846,145.0600000000009,111103.64000000003,-2330.46000000011,-15.492092615121681,0.5715532286212914,0.8658601444970851
9552,M S WALKER INC,23420,Dom D'Andezon CdRhone Red,8.27,12.99,750.0,2100,17366.999999999985,1164.0,15382.359999999837,10843.779999999855,128.71999999999971,111103.64000000003,-1984.6400000001486,-12.902051440742316,0.5542857142857143,0.8857234985892699
4425,MARTIGNETTI COMPANIES,15940,Bongiovanni Barolo,32.89,49.99,750.0,528,17365.920000000006,120.0,5998.799999999988,4399.11999999999,13.279999999999992,289858.48000000004,-11367.120000000017,-189.48989797959658,0.22727272727272727,0.3454351972138526
4425,MARTIGNETTI COMPANIES,26852,Eric Kent Sascha Marie Pnt N,32.89,49.99,750.0,528,17365.920000000006,52.0,2599.4799999999987,1299.74,5.780000000000001,289858.48000000004,-14766.440000000006,-568.053610722145,0.09848484848484848,0.14968858545933633
10754,PERFECTA WINES,17020,Maipe Malbec Mendoza,7.14,10.99,750.0,2432,17364.480000000043,1226.0,13941.739999999834,8810.21999999987,135.9200000000001,57441.03999999999,-3422.740000000209,-24.55030720699317,0.5041118421052632,0.8028884251068733
2242,DELICATO VINEYARDS INC,15251,Bota Mini Cab Svgn,2.73,3.99,500.0,6352,17340.960000000043,3410.0,13605.899999999629,7189.979999999723,260.3400000000075,15965.299999999994,-3735.060000000414,-27.451767248035896,0.5368387909319899,0.784610540592885
1128,BROWN-FORMAN CORP,5005,Woodford Reserve Derby,33.57,44.99,1000.0,516,17322.12,258.0,11607.41999999997,7378.359999999974,270.9000000000005,137203.36000000002,-5714.70000000003,-49.23316292509485,0.5,0.6700923443550773
9165,ULTRA BEVERAGE COMPANY LLP,1073,Straw Boys Poitin,25.73,34.99,750.0,672,17290.560000000005,0.0,0.0,0.0,0.0,136109.40000000005,0.0,0.0,0.0,0.0
4425,MARTIGNETTI COMPANIES,37152,Montes Alpha Apalta Cab Svgn,12.9,20.99,750.0,1340,17285.999999999978,694.0,14397.059999999929,7720.299999999941,77.1999999999999,289858.48000000004,-2888.9400000000496,-20.066180178453543,0.517910447761194,0.8328740020826071
9819,TREASURY WINE ESTATES,26058,Matua Rose Wine,9.93,14.99,750.0,1740,17278.199999999986,832.0,12471.679999999931,5756.159999999947,92.65999999999993,29673.139999999992,-4806.520000000055,-38.53947503463913,0.4781609195402299,0.7218159299001019
3252,E & J GALLO WINERY,22395,Allegrini La Poja,59.99,89.99,750.0,288,17277.11999999999,12.0,1079.8799999999999,1079.8799999999999,1.3200000000000003,123933.81999999999,-16197.239999999993,-1499.9111012334697,0.041666666666666664,0.06250347280102242
6785,PALM BAY INTERNATIONAL INC,33206,Bodegas Faustino V RSV Rioj,10.66,15.99,750.0,1620,17269.199999999997,798.0,13402.019999999904,7203.699999999934,88.61999999999986,27210.819999999992,-3867.180000000093,-28.855202424710015,0.4925925925925926,0.7760649016746524
4848,LAIRD & CO,5245,Le Reviseur XO Cognac,71.94,99.99,750.0,240,17265.59999999999,20.0,1999.8,1999.8,15.799999999999994,2087.3800000000006,-15265.799999999992,-763.366336633663,0.08333333333333333,0.11582568807339455
4425,MARTIGNETTI COMPANIES,24291,Dom Fond Croze La Croix Coq,11.99,17.99,750.0,1440,17265.59999999998,1562.0,28100.38000000025,13384.559999999863,173.92000000000192,289858.48000000004,10834.780000000268,38.55741452606752,1.0847222222222221,1.6275356778797307
90010,VINEXTRA INC,27558,Donatella Cinelli Colombini,35.94,54.99,750.0,480,17251.200000000004,96.0,5303.0399999999945,3635.339999999994,10.639999999999995,1049.88,-11948.16000000001,-225.3077480086898,0.2,0.3074012242626596
10754,PERFECTA WINES,25201,Ch Croix de Jaugue St Emilio,12.41,18.99,750.0,1388,17225.079999999994,694.0,13179.059999999927,7444.079999999939,77.01999999999984,57441.03999999999,-4046.0200000000677,-30.70036861506124,0.5,0.7651087832393191
17035,PERNOD RICARD USA,36859,Brancott Pnt Nr Marlboro,6.62,12.99,750.0,2600,17212.000000000004,1362.0,14130.379999999841,7828.579999999886,151.3400000000008,247560.43999999992,-3081.6200000001627,-21.8084722420784,0.5238461538461539,0.8209609574715221
7153,PINE STATE TRADING CO,8254,Mateus Rose,9.53,14.49,1500.0,1804,17192.120000000046,906.0,13127.939999999908,7273.979999999922,202.1599999999994,31769.64,-4064.1800000001385,-30.958246305209858,0.5022172949002217,0.7636021619206865
4425,MARTIGNETTI COMPANIES,23114,Patz & Hall Pnt Nr Sonoma Cs,26.84,39.99,750.0,640,17177.600000000002,302.0,12076.979999999956,8637.839999999966,33.35999999999992,289858.48000000004,-5100.620000000046,-42.23423405520308,0.471875,0.7030656203427693
1392,CONSTELLATION BRANDS INC,17912,Thorny Rose Cab Svgn,6.16,8.99,750.0,2788,17174.079999999998,1430.0,13559.699999999806,9440.059999999832,158.4000000000017,159057.9800000001,-3614.380000000192,-26.65530948324995,0.5129124820659972,0.789544476327105
5992,MCCORMICK DISTILLING CO,2440,Platte Valley Fireshine,13.17,19.99,750.0,1304,17173.68000000004,1286.0,19665.14000000003,15342.07999999981,1014.3999999999901,3135.7000000000003,2491.459999999988,12.66942416885913,0.9861963190184049,1.1450743230338507
9819,TREASURY WINE ESTATES,12450,Cellar No 8 Pnt Nr,5.22,7.99,750.0,3288,17163.359999999942,1744.0,16170.559999999812,8236.979999999852,194.08000000000283,29673.139999999992,-992.8000000001302,-6.139552371718368,0.5304136253041363,0.9421558482721254
17032,JEWELL TOWNE VINEYARDS,42115,Jewell Towne Cab Svgn NH,9.66,14.49,750.0,1776,17156.159999999996,504.0,9734.959999999932,8050.779999999936,55.6399999999998,567.2199999999999,-7421.200000000064,-76.23246525923184,0.28378378378378377,0.5674323391714657
2396,BLACK PRINCE DISTILLERY INC,3079,Devils Spring Vodka,10.21,15.99,750.0,1680,17152.800000000025,1456.0,18985.439999999962,10751.939999999855,1146.9599999999925,61.96,1832.6399999999376,9.652870831542177,0.8666666666666667,1.1068420316216556
1587,VINEYARD BRANDS INC,45330,Cono Sur Cab Svgn Cntrl Vly,4.63,6.99,750.0,3704,17149.519999999982,1784.0,14852.159999999794,7355.099999999862,198.48000000000246,12140.180000000002,-2297.360000000188,-15.468187792214868,0.4816414686825054,0.8660393993534402
7245,PROXIMO SPIRITS INC.,3792,Jose Cuervo La Familia Rsv,71.42,99.99,750.0,240,17140.800000000007,164.0,16398.35999999998,9799.019999999984,129.18000000000012,77989.56,-742.4400000000278,-4.527525923324215,0.6833333333333333,0.956685802296274
9165,ULTRA BEVERAGE COMPANY LLP,25737,Mas De Daumas Gassac 15 Rose,12.07,17.99,750.0,1420,17139.400000000012,568.0,10218.319999999949,5361.01999999996,63.15999999999989,136109.40000000005,-6921.080000000064,-67.73207337409768,0.4,0.5961888980944456
9552,M S WALKER INC,35709,Colosi Sicilia Dry Red,7.09,10.99,750.0,2416,17129.440000000002,1208.0,14031.91999999984,8860.399999999874,134.0400000000003,111103.64000000003,-3097.5200000001623,-22.07481228513416,0.5,0.8191698035662484
1392,CONSTELLATION BRANDS INC,779,Svedka Raspberry Vodka,9.55,12.99,1000.0,1792,17113.600000000017,826.0,10729.739999999927,5741.579999999939,867.299999999997,159057.9800000001,-6383.86000000009,-59.49687504077576,0.4609375,0.6269715314136077
516,BANFI PRODUCTS CORP,8366,Bolla Bardolino,5.84,8.99,750.0,2928,17099.520000000004,1442.0,13443.579999999803,8920.439999999842,159.6400000000013,17020.820000000007,-3655.9400000002006,-27.194690699949376,0.4924863387978142,0.786196337674964
1601,VRANKEN AMERICA,25264,Pommery Falltime Extra Dry C,20.54,32.99,750.0,832,17089.280000000006,982.0,31904.18000000012,10424.779999999944,109.71999999999991,2097.94,14814.900000000114,46.435608124076715,1.1802884615384615,1.8669118886225815
516,BANFI PRODUCTS CORP,29650,C Y Toro Frontera Shiraz,6.12,8.99,1500.0,2792,17087.03999999992,1374.0,13046.259999999813,8893.659999999845,305.800000000002,17020.820000000007,-4040.780000000108,-30.972707887165868,0.49212034383954156,0.7635178474446056
653,STATE WINE & SPIRITS,26833,Clemento VII Toscano,13.24,19.99,750.0,1288,17053.119999999988,464.0,9275.359999999986,3158.4199999999887,51.959999999999994,16029.96,-7777.760000000002,-83.85399596349914,0.36024844720496896,0.5439098534461725
9552,M S WALKER INC,25113,Keller Est 13 Cruz Vyd Chard,25.34,36.99,750.0,672,17028.48,60.0,2219.399999999999,1997.4600000000003,6.6200000000000045,111103.64000000003,-14809.08,-667.2560151392271,0.08928571428571429,0.13033459240049605
90047,CRUSH WINES,19039,The Path Pnt Nr,6.45,10.99,750.0,2640,17027.999999999975,1274.0,14105.259999999824,9797.119999999852,140.98000000000047,2915.460000000001,-2922.7400000001508,-20.7209225494616,0.4825757575757576,0.8283568240544894
17035,PERNOD RICARD USA,2088,The Glenlivet 25 Yr Old,223.87,299.99,750.0,76,17014.120000000003,36.0,10799.639999999994,10799.639999999994,28.43999999999998,247560.43999999992,-6214.480000000009,-57.54339959480143,0.47368421052631576,0.634745728841691
9165,ULTRA BEVERAGE COMPANY LLP,2480,Kavalan Concertmaster,70.86,89.99,750.0,240,17006.399999999998,28.0,2519.719999999999,2339.7399999999993,22.099999999999987,136109.40000000005,-14486.679999999998,-574.9321353166227,0.11666666666666667,0.14816304450089374
4425,MARTIGNETTI COMPANIES,2717,Big Peat Scotch,43.38,58.99,750.0,392,17004.96000000001,274.0,16279.259999999953,13901.659999999958,216.1999999999997,289858.48000000004,-725.7000000000571,-4.457819335768697,0.6989795918367347,0.957324215993448
1392,CONSTELLATION BRANDS INC,25918,Hogue Cellars Rsl Wash,5.88,9.99,750.0,2892,17004.95999999998,1434.0,15043.65999999983,8110.279999999874,159.4800000000012,159057.9800000001,-1961.3000000001502,-13.037385848923549,0.495850622406639,0.8846630630121946
90010,VINEXTRA INC,17292,Defesa Rose Alentejo,8.6,12.99,750.0,1972,16959.200000000055,908.0,11794.919999999887,8105.759999999899,100.57999999999979,1049.88,-5164.280000000168,-43.78393410044508,0.460446247464503,0.695487994716723
4425,MARTIGNETTI COMPANIES,11396,Buried Cane Cab Svgn,8.44,12.99,750.0,2008,16947.520000000037,954.0,13956.459999999885,8827.979999999901,105.8799999999998,289858.48000000004,-2991.0600000001523,-21.4313658334576,0.4750996015936255,0.8235104605275494
4425,MARTIGNETTI COMPANIES,35800,Penfolds T Hyland Shiraz,7.99,11.99,750.0,2120,16938.79999999993,2030.0,24339.7000000002,14555.859999999775,225.2600000000041,289858.48000000004,7400.900000000271,30.406701808157905,0.9575471698113207,1.4369199707181324
4425,MARTIGNETTI COMPANIES,286,The Bitter Truth Elderflower,25.92,34.99,750.0,652,16899.84000000003,98.0,3429.019999999993,3149.0999999999935,77.36000000000003,289858.48000000004,-13470.820000000036,-392.8475191162508,0.15030674846625766,0.20290251268650988
8112,MOET HENNESSY USA INC,4109,Hennessy Paradis Imperial,2109.37,2699.99,750.0,8,16874.959999999995,6.0,16199.939999999999,16199.939999999999,4.74,96694.52,-675.0199999999968,-4.166805556069941,0.75,0.9599987199969661
6785,PALM BAY INTERNATIONAL INC,35430,Planeta Chardonnay di Sicil,20.68,29.99,750.0,816,16874.879999999997,250.0,6765.499999999979,4066.499999999984,27.71999999999995,27210.819999999992,-10109.38000000002,-149.42546744512674,0.30637254901960786,0.4009213695149228
2561,EDRINGTON AMERICAS,2439,Highland Park Ice Edition,234.37,299.99,750.0,72,16874.640000000003,10.0,2999.8999999999996,2999.8999999999996,7.9,19309.0,-13874.740000000003,-462.5067502250077,0.1388888888888889,0.17777564439893231
4425,MARTIGNETTI COMPANIES,34020,Champalou Vouvray Cuvee Fon,13.6,24.99,750.0,1240,16864.000000000025,584.0,11270.159999999945,5065.3799999999665,65.03999999999992,289858.48000000004,-5593.84000000008,-49.634077954528664,0.47096774193548385,0.6682969639468648
9552,M S WALKER INC,26299,Excelsior Svgn Bl,7.14,10.99,750.0,2360,16850.400000000034,1180.0,9145.199999999895,5159.559999999911,131.24000000000004,111103.64000000003,-7705.200000000139,-84.25403490355845,0.5,0.542728955989168
10754,PERFECTA WINES,24049,Ozeki Hana Awaka Sprkl Sake,5.91,8.99,250.0,2848,16831.680000000008,1344.0,12082.559999999849,7299.879999999875,52.39999999999935,57441.03999999999,-4749.120000000159,-39.305577625935385,0.47191011235955055,0.7178463468887148
9165,ULTRA BEVERAGE COMPANY LLP,25740,Oberon Chardonnay,12.41,21.99,750.0,1356,16827.96,666.0,10712.93999999999,7223.299999999958,73.77999999999987,136109.40000000005,-6115.0200000000095,-57.08068933458057,0.4911504424778761,0.6366154899346083
9552,M S WALKER INC,26943,Jordan Cab Svgn Alex Valley,33.11,49.99,750.0,508,16819.879999999997,604.0,30193.960000000046,13397.31999999995,67.23999999999995,111103.64000000003,13374.080000000049,44.29389189096107,1.188976377952756,1.7951352803943934
516,BANFI PRODUCTS CORP,6344,Walnut Crest Chard Central,6.62,11.99,1500.0,2540,16814.799999999923,1366.0,14550.339999999882,6487.859999999911,306.08000000000067,17020.820000000007,-2264.460000000041,-15.56293529910682,0.5377952755905512,0.8653293527130831
17037,Dunn Wine Brokers,11703,Macchia Mischievous Znfdl Lo,14.48,20.99,750.0,1160,16796.800000000014,500.0,10494.999999999975,3148.499999999989,55.97999999999996,716.0600000000003,-6301.800000000039,-60.045736064793275,0.43103448275862066,0.6248213945513411
1587,VINEYARD BRANDS LLC,27764,Warre's Port 2000,24.99,37.99,375.0,672,16793.28,40.0,1519.6000000000001,1139.7,2.320000000000001,12140.180000000002,-15273.679999999998,-1005.1118715451432,0.05952380952380952,0.09048857638293414
9165,ULTRA BEVERAGE COMPANY LLP,2762,The Steward's Solera Bourbon,40.73,54.99,750.0,412,16780.76,760.0,29856.40000000018,17379.599999999962,599.0400000000004,136109.40000000005,13075.640000000181,43.79509920821031,1.8446601941747574,1.7792042791864124
9819,TREASURY WINE ESTATES,40240,Beringer Classic Wh Zin Spkl,5.33,9.99,750.0,3148,16778.83999999991,1392.0,12086.079999999862,5893.199999999904,154.84000000000069,29673.139999999992,-4692.7600000000475,-38.827808520215825,0.44218551461245237,0.7203167799442588
9552,M S WALKER INC,16325,Smoking Loon Red Loonatic,4.68,6.79,750.0,3584,16773.11999999996,1804.0,15647.160000000009,8745.679999999958,200.74000000000302,111103.64000000003,-1125.95999999995,-7.195938432277482,0.5033482142857143,0.9328711652930431
4425,MARTIGNETTI COMPANIES,23116,Patz & Hall Sonoma Cst Chard,21.28,32.99,750.0,788,16768.640000000014,394.0,12998.059999999949,8313.47999999996,43.63999999999989,289858.48000000004,-3770.5800000000654,-29.00879054258928,0.5,0.7751409774436053
9552,M S WALKER INC,13767,Catena Vista Flores Malbec,9.45,13.99,750.0,1772,16745.39999999998,842.0,11779.579999999974,2714.059999999991,94.56000000000007,111103.64000000003,-4965.820000000005,-42.156171951801475,0.4751693002257336,0.7034516941966146
9165,ULTRA BEVERAGE COMPANY LLP,11333,Herzog Kosher Cab Svgn,9.2,13.99,750.0,1820,16743.999999999985,930.0,12622.699999999879,8203.979999999905,103.03999999999975,136109.40000000005,-4121.300000000107,-32.649908498183,0.510989010989011,0.7538640707118902
9552,M S WALKER INC,12067,Casalini Pnt Grigio,4.57,6.99,750.0,3660,16726.200000000033,1870.0,13071.299999999952,2110.9800000000005,209.96000000000024,111103.64000000003,-3654.9000000000815,-27.961258635331564,0.5109289617486339,0.7814865301144268
9165,ULTRA BEVERAGE COMPANY LLP,15981,Verde Sole Znfdl,9.33,14.99,750.0,1792,16719.359999999953,956.0,13098.439999999886,8044.139999999906,106.17999999999984,136109.40000000005,-3620.9200000000674,-27.64390263268068,0.5334821428571429,0.7834295092635079
9165,ULTRA BEVERAGE COMPANY LLP,15970,Alexana Revana Vyd Pnt Nr,21.42,32.99,750.0,780,16707.60000000004,378.0,16094.21999999994,11839.21999999995,41.81999999999989,136109.40000000005,-613.3800000000992,-3.8111819025718647,0.4846153846153846,0.9632873662285368
8112,MOET HENNESSY USA INC,17378,Terrazas Torrontes Rsv 10,8.27,11.99,750.0,2020,16705.39999999998,1040.0,12921.599999999884,7270.139999999909,115.59999999999985,96694.52,-3783.8000000000957,-29.282751362061433,0.5148514851485149,0.7734983897422331
1587,VINEYARD BRANDS LLC,27765,Warre's Port 2003,23.33,34.99,375.0,716,16704.279999999988,158.0,5528.419999999988,3359.0399999999922,9.139999999999999,12140.180000000002,-11175.86,-202.15287550511763,0.2206703910614525,0.33095829332362675
9165,ULTRA BEVERAGE COMPANY LLP,23820,Le Mistral Red,16.12,38.99,750.0,1036,16700.319999999992,1300.0,32487.000000000207,11795.279999999915,145.16000000000014,136109.40000000005,15786.680000000215,48.59383753501436,1.2548262548262548,1.9452920662598214
10754,PERFECTA WINES,23890,Cycles Gladiator Merlot,9.14,13.99,750.0,1824,16671.36000000002,88.0,1231.1200000000003,503.6400000000002,9.819999999999995,57441.03999999999,-15440.240000000018,-1254.1620638118147,0.04824561403508772,0.07384640485239351
12546,JIM BEAM BRANDS COMPANY,564,DeKuyper Blue Curacao,6.61,8.99,1000.0,2520,16657.199999999953,1232.0,11075.67999999989,5699.659999999913,1293.599999999989,247761.94,-5581.520000000064,-50.3943775912641,0.4888888888888889,0.6649184736930529
653,STATE WINE & SPIRITS,23796,Mayu Pedro Ximenez,8.84,14.99,750.0,1884,16654.55999999999,1468.0,19069.31999999999,9092.999999999884,163.4600000000013,16029.96,2414.7599999999984,12.663062972355593,0.7791932059447984,1.144990921405309
90047,CRUSH WINES,20324,The Peach Chenin Bl/Viognier,7.99,13.99,750.0,2084,16651.159999999945,1032.0,13732.679999999838,10475.179999999864,114.07999999999969,2915.460000000001,-2918.480000000107,-21.25207898239922,0.4952015355086372,0.8247281270493998
7255,PSP WINES,23123,Federico Ferrero Chard Langh,8.78,14.99,750.0,1896,16646.88000000002,870.0,11417.299999999917,6303.199999999931,96.71999999999986,1297.42,-5229.580000000102,-45.803999194206504,0.4588607594936709,0.6858522437838144
4425,MARTIGNETTI COMPANIES,24755,Sokol Blosser Evolution Pnt,7.79,21.99,750.0,2136,16639.439999999995,2466.0,33281.340000000164,9275.359999999888,276.16000000000247,289858.48000000004,16641.90000000017,50.00369576465397,1.154494382022472,2.0001478415139076
8112,MOET HENNESSY USA INC,23873,Cloudy Bay 12 Te Koko,26.66,39.99,750.0,624,16635.84,194.0,7758.0599999999795,5438.639999999982,21.47999999999996,96694.52,-8877.78000000002,-114.43298969072222,0.3108974358974359,0.46634615384615263
653,STATE WINE & SPIRITS,23256,Robert Hall Cab Svgn,9.39,13.99,750.0,1768,16601.520000000015,3678.0,51455.22000000013,19502.060000000136,410.70000000000846,16029.96,34853.70000000011,67.73598480387417,2.080316742081448,3.099428245124548
3960,DIAGEO NORTH AMERICA INC,1193,Clynelish Cask Strgth Scotch,592.59,799.99,750.0,28,16592.52,2.0,1599.98,1599.98,1.58,514064.14,-14992.54,-937.0454630682884,0.07142857142857142,0.09642778794300082
3960,DIAGEO NORTH AMERICA INC,2046,Whoop & Holler Bourbon,129.62,174.99,750.0,128,16591.359999999997,64.0,11199.36,3849.779999999998,50.37999999999999,514064.14,-5391.999999999996,-48.14560832047542,0.5,0.6750115722882273
4425,MARTIGNETTI COMPANIES,21382,Barkan Clsc Merlot,9.08,13.99,750.0,1824,16561.91999999995,860.0,12031.399999999894,7722.479999999913,95.37999999999982,289858.48000000004,-4530.520000000057,-37.65580065495367,0.47149122807017546,0.7264495903856515
10754,PERFECTA WINES,25255,Calera Ctrl Coast Chard,12.66,19.99,750.0,1308,16559.280000000006,534.0,10602.659999999943,5817.079999999959,59.27999999999991,57441.03999999999,-5956.620000000063,-56.18043019393336,0.40825688073394495,0.6402850848587583
4425,MARTIGNETTI COMPANIES,156,The Bitter Truth Cucumber Bi,15.5,19.99,200.0,1068,16554.0,152.0,3038.479999999993,2518.7399999999957,31.920000000000073,289858.48000000004,-13515.520000000008,-444.81187962402385,0.14232209737827714,0.18354959526398412
10754,PERFECTA WINES,25194,Ch Beaulieu Lalande de Pomer,11.48,16.99,750.0,1440,16531.200000000015,656.0,11145.439999999913,8019.279999999924,72.49999999999979,57441.03999999999,-5385.760000000102,-48.32254267216138,0.45555555555555555,0.6742063492063434
11567,CAMPARI AMERICA,356,Carolans Irish Cr Gift Set,9.12,13.49,750.0,1812,16525.440000000017,1218.0,15138.819999999829,10293.779999999855,959.839999999996,41929.62000000001,-1386.6200000001882,-9.159366449962441,0.6721854304635762,0.9160917954378106
3664,WILLIAM GRANT & SONS INC,5135,Ancho Reyes Chile Liqueur,17.26,29.99,750.0,956,16500.560000000038,854.0,22449.460000000046,14406.579999999902,672.8800000000016,60468.84000000003,5948.900000000009,26.49907837426823,0.893305439330544,1.360527157866157
7153,PINE STATE TRADING CO,40219,Fat Bastard Merlot,6.75,10.99,750.0,2444,16497.0,1204.0,13201.959999999832,9129.69999999986,133.1199999999999,31769.64,-3295.040000000168,-24.95871825092797,0.49263502454991814,0.8002642904770463
12546,JIM BEAM BRANDS COMPANY,971,Sauza Extra Gold Tequila,11.42,15.99,1000.0,1444,16490.48000000004,924.0,14774.759999999873,9625.979999999898,970.1999999999933,247761.94,-1715.7200000001667,-11.612506734459183,0.6398891966759003,0.8959569400041623
90047,CRUSH WINES,27551,Anne Amie Twelve Oaks Pnt Nr,24.51,37.99,750.0,672,16470.72000000001,70.0,2659.299999999998,2051.46,7.720000000000004,2915.460000000001,-13811.420000000011,-519.3629902605958,0.10416666666666667,0.16145620835033297
4425,MARTIGNETTI COMPANIES,15357,Greystone Cellars Cab Svgn,6.89,10.99,750.0,2388,16453.320000000036,1120.0,11972.799999999874,6933.479999999901,124.25999999999972,289858.48000000004,-4480.520000000162,-37.422490979555405,0.46901172529313234,0.7276829235680001
3252,E & J GALLO WINERY,25146,Barefoot Cellars Winter Red,3.39,4.99,750.0,4852,16448.28000000001,2280.0,12211.799999999914,3444.459999999955,255.36000000000126,123933.81999999999,-4236.480000000096,-34.69169164251073,0.4699093157460841,0.7424362912109902
10754,PERFECTA WINES,24799,The Chard Project Chard,8.55,12.99,750.0,1920,16416.000000000025,588.0,7960.119999999945,4774.419999999957,65.21999999999984,57441.03999999999,-8455.880000000081,-106.22804681336638,0.30625,0.48490009746588286
9165,ULTRA BEVERAGE COMPANY LLP,25697,Artesa Cab Svgn Estate Rsv,48.27,69.99,750.0,340,16411.799999999996,16.0,1119.84,1119.84,1.7600000000000007,136109.40000000005,-15291.959999999995,-1365.548649807115,0.047058823529411764,0.06823383175520054
17035,PERNOD RICARD USA,217,Absolut Vanilia,14.7,21.99,1000.0,1116,16405.199999999986,570.0,11730.299999999937,6652.759999999952,598.5000000000006,247560.43999999992,-4674.900000000049,-39.85320068540509,0.510752688172043,0.7150354765562107
7153,PINE STATE TRADING CO,23014,Marietta Clrs Angeli Cuvee,17.23,24.99,750.0,952,16402.96000000001,356.0,9176.439999999962,5381.899999999972,39.53999999999992,31769.64,-7226.520000000048,-78.75080096420919,0.3739495798319328,0.5594380526441542
